IDU,Inf,Nome,Clube,Posição,Melhor Papel,Idade,Jogos,Gls,xG,xG/90,Remt/90,Remt/90,% Remates,Ast,xA,xA/90,Ps C/90,Passes Pr/90,PC/90,% Passe,Sof/90,xGP/90,% Df,Crz Con/90,Crz T/90,Fnt/90,Cab Dec/90,Des Dec/90,Des/90,M Des,Pres C/90,Poss Con/90,Cl Med,Valor Estimado,Capacidade,Pé Esquerdo,Pé Direito,Nac,2ª Nac,Altura,Personalidade,Valor,Preço Exigido,TSB,Soc,Acl,Agi,Agr,Aer,Ant,AF,Bra,Cab,Cnt,Cmd,Cmp,Com,Cnc,Cruz,Decis,Des,Det,Eql,Exc,Fnl,Fnt,For,Imp,Imp,In Tr,Jg Mãos,Lan,LnçL,Lid,Liv,Mar,Pen,Pas,Pont,Pos,Pri,Ref,Rem Lo,Res,SB,Téc,Tr Eq,1x1,Vel,Vis
2000246108,,- -,-,,Médio Centro,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,176 cm,,-,-,-,-,-,-,9-15,-,-,-,-,4-13,-,-,-,-,-,-,-,5-14,-,-,-,-,-,8-15,4-12,7-15,2-9,-,-,-,-,-,-,-,10-16,-,-,15-20,-,2-9,1-8,-,3-10,7-16,-,-,3-12
2000246814,,- -,-,,Extremo,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,173 cm,,-,-,-,-,-,-,1-6,-,-,-,-,1-6,-,-,-,-,-,-,-,3-9,-,-,-,-,-,1-8,3-12,4-13,8-14,-,-,-,-,-,-,-,6-13,-,-,5-14,-,6-12,7-13,-,11-17,4-10,-,-,10-16
2002228917,For,- -,-,,Extremo invertido,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ECU,,173 cm,,-,-,-,-,5-15,-,-,-,-,-,-,1-9,-,-,-,-,-,-,-,-,-,-,-,1-9,8-18,1-3,-,2-8,8-16,-,-,-,-,-,-,-,4-14,-,-,8-14,-,1-6,-,3-13,5-13,-,-,10-18,6-14
2002225766,For,- -,-,,Extremo,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ECU,,185 cm,,-,-,-,-,10-16,-,-,-,-,-,-,1-2,-,-,-,-,-,-,-,-,-,-,-,2-12,5-15,1-6,-,6-12,7-15,-,-,-,-,-,-,-,6-12,-,-,4-12,-,4-12,-,1-10,13-20,-,-,4-12,1-7
2002227259,For,- -,-,,Extremo invertido,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ECU,ARG,162 cm,,-,-,-,-,8-18,-,-,-,-,-,-,4-12,-,-,-,-,-,-,-,-,-,-,-,5-13,4-12,1-7,-,1-4,10-16,-,-,-,-,-,-,-,3-13,-,-,6-12,-,1-7,-,1-7,2-8,-,-,5-13,3-11
2000052279,For,- -,-,,Extremo invertido,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,173 cm,,-,-,-,-,14-20,-,-,-,-,-,-,1-5,-,-,-,-,-,-,-,-,-,-,-,4-10,6-14,4-13,-,1-4,2-11,-,-,-,-,-,-,-,12-19,-,-,11-20,-,1-9,-,6-14,2-11,-,-,12-18,6-12
2000215884,For,- -,-,,Médio Centro,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ITA,,177 cm,,-,-,-,-,-,-,2-9,-,-,-,-,3-9,-,-,-,-,-,-,-,5-11,-,-,-,-,-,1-6,6-15,4-13,7-13,-,-,-,-,-,-,-,4-11,-,-,5-14,-,13-19,2-8,-,9-15,4-10,-,-,4-10
2002249442,For,- -,-,,Médio Ofensivo,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ITA,,175 cm,,-,-,-,-,5-15,-,-,-,-,-,-,1-8,-,-,-,-,-,-,-,-,-,-,-,12-20,1-8,3-9,-,1-10,6-12,-,-,-,-,-,-,-,9-19,-,-,7-13,-,5-11,-,1-9,10-16,-,-,3-11,4-12
2000087020,,- -,-,,Extremo invertido,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,URU,,180 cm,,-,-,-,-,11-16,-,-,-,-,-,-,2-8,-,-,-,-,-,-,-,-,-,-,-,4-12,6-14,3-9,-,8-13,6-12,-,-,-,-,-,-,-,9-14,-,-,8-14,-,8-14,-,1-9,13-19,-,-,8-14,5-11
2002247513,For,- -,-,,Extremo invertido,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,IRL,,173 cm,,-,-,-,-,6-14,-,-,-,-,-,-,1-5,-,-,-,-,-,-,-,-,-,-,-,4-10,1-7,1-2,-,6-14,10-20,-,-,-,-,-,-,-,8-16,-,-,1-8,-,2-12,-,1-7,10-20,-,-,2-12,1-10
2002264627,For,- -,-,,Construtor de Jogo Recuado,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,169 cm,,-,-,-,-,-,-,12-20,-,-,-,-,1-6,-,-,-,-,-,-,-,7-13,-,-,-,-,-,2-12,1-4,1-6,1-9,-,-,-,-,-,-,-,8-16,-,-,12-20,-,1-6,1-8,-,6-16,10-16,-,-,8-14
2002256078,For,- -,-,,Mezzala,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,GER,,175 cm,,-,-,-,-,-,-,14-20,-,-,-,-,1-9,-,-,-,-,-,-,-,2-10,-,-,-,-,-,3-9,2-12,1-7,10-16,-,-,-,-,-,-,-,9-19,-,-,8-14,-,7-13,5-11,-,11-17,7-15,-,-,5-13
2000137819,For,- -,-,,Médio Centro,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,172 cm,,-,-,-,-,-,-,7-16,-,-,-,-,1-9,-,-,-,-,-,-,-,6-14,-,-,-,-,-,3-9,8-17,1-4,9-15,-,-,-,-,-,-,-,12-20,-,-,9-15,-,4-10,6-12,-,8-14,8-16,-,-,9-17
37085325,Ama,- -,-,,Mezzala,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,NED,,175 cm,,-,-,-,-,-,-,12-18,-,-,-,-,1-6,-,-,-,-,-,-,-,1-5,-,-,-,-,-,2-10,5-11,4-10,12-19,-,-,-,-,-,-,-,12-18,-,-,4-12,-,10-17,9-16,-,10-17,1-7,-,-,6-13
2000223332,,- -,-,,Extremo,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ESP,,183 cm,,-,-,-,-,-,-,8-14,-,-,-,-,1-7,-,-,-,-,-,-,-,1-7,-,-,-,-,-,3-11,2-8,3-9,10-18,-,-,-,-,-,-,-,11-17,-,-,3-11,-,7-15,10-18,-,11-19,1-7,-,-,4-12
2000142244,For,- -,-,,Médio Recuperador de Bolas,20,0 (1),0,"0,00",-,-,-,-,0,"0,00",-,-,-,-,90%,-,-,-,-,-,-,-,-,-,-,-,-,6.00,Desconhecido,,-,-,ARG,,181 cm,,-,-,-,-,-,-,8-17,-,-,-,-,6-13,-,-,-,-,-,-,-,13-20,-,-,-,-,-,3-9,3-9,9-15,8-16,-,-,-,-,-,-,-,4-13,-,-,9-15,-,6-14,4-12,-,8-16,8-15,-,-,13-20
2002230129,For,- -,-,,Médio Centro,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,URU,,163 cm,,-,-,-,-,-,-,6-16,-,-,-,-,1-5,-,-,-,-,-,-,-,2-10,-,-,-,-,-,2-8,1-4,1-6,8-14,-,-,-,-,-,-,-,9-19,-,-,12-18,-,2-8,4-10,-,9-15,10-18,-,-,5-13
2002293416,,- -,-,,Construtor de Jogo Recuado,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"160m R$ - 1,5M R$",,Bastante Forte,Muito Forte,BRA,,172 cm,Bastante Ambicioso,-,-,1-4,1-4,8,4-8,7,1-4,2-6,11,6,5,1-6,1-3,9,1-3,2-7,8,13,3-7,12,10,1-2,7,5,2,14,1,6,2-7,1-4,2-5,1-6,9-13,1-5,3,10,1-3,6-10,14,3-7,5,6,7,14,11,1-4,6,10
2000219528,,- -,-,,Trinco,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"160m R$ - 1,5M R$",,Razoável,Muito Forte,BRA,,183 cm,Bastante Determinado,-,-,1-4,1-2,9,11,10,1-5,11-14,11,11,8,2-6,1-3,9-12,2-5,9-13,9,9-12,10,15,11,1-5,7,10,11,9,10,12,1-4,2-5,4-7,6,6-10,10-14,4-7,10,1-4,12,10,1-3,8,11,9-12,11,10,1-5,11,10
2002226763,For,- -,-,,Médio Centro,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ECU,,175 cm,,-,-,-,-,-,-,2-10,-,-,-,-,1-3,-,-,-,-,-,-,-,1-7,-,-,-,-,-,1-4,6-16,7-17,11-17,-,-,-,-,-,-,-,6-14,-,-,1-11,-,4-10,6-12,-,8-14,13-19,-,-,6-12
2000037847,,- -,-,,Médio Recuperador de Bolas,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ENG,,186 cm,,-,-,-,-,-,-,8-17,-,-,-,-,9-16,-,-,-,-,-,-,-,12-19,-,-,-,-,-,4-10,4-10,11-17,6-14,-,-,-,-,-,-,-,2-11,-,-,7-13,-,3-11,12-20,-,5-13,10-17,-,-,6-13
2002293464,,- -,-,,Extremo,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"300m R$ - 3,25M R$",,Muito Forte,Razoável,BRA,,179 cm,Cheio de Energia,-,-,2-6,1-4,10,13-18,11,3-7,5-10,9,6,9,8-11,1-4,8,1-4,5-8,11,7,5-9,14,9,2-5,8,13,4,9,9,11,1-4,1-3,3-6,10-15,6-10,2-5,6,14,1-6,1-2,11,1-3,4,6,11,9,7,2-5,11,9
2000142039,,- -,-,,Extremo,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,170 cm,,-,-,-,-,10-18,-,-,-,-,-,-,1-9,-,-,-,-,-,-,-,-,-,-,-,6-12,6-12,1,-,1-8,5-14,-,-,-,-,-,-,-,9-17,-,-,7-14,-,4-13,-,6-12,12-20,-,-,6-15,1-10
2002293553,,- -,-,,Médio Ofensivo,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0 R$,,Razoável,Muito Forte,BRA,,182 cm,Equilibrado,-,-,1-5,1,7,6-9,13,2-7,4-7,11,5,3,1-4,1-3,7,3-7,3-7,5,10,2-7,12,11,1-3,4,7,4,15,8,5,1-4,3-7,2-6,12-15,1-5,1-5,7,9,1-4,1-5,8,1-4,5,6,11,14,5,1-5,8,8
2000201293,Prt,- -,-,,Extremo,20,0 (2),0,"0,00",-,-,-,-,0,"0,00",-,-,-,-,92%,-,-,-,-,-,-,-,-,-,-,-,-,6.50,Desconhecido,,-,-,URU,,168 cm,,-,-,-,-,-,-,6-15,-,-,-,-,4-12,-,-,-,-,-,-,-,4-12,-,-,-,-,-,1-7,1-7,1-8,8-14,-,-,-,-,-,-,-,11-20,-,-,13-19,-,4-10,3-9,-,10-16,5-13,-,-,7-15
2000180522,Emp,- -,-,,Médio Centro,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,400m R$ - 4M R$,,Fraco,Muito Forte,COL,,181 cm,Determinado,-,-,3,2,12,9,9,3,8,13,8,4,7,1,6,1,3,6,14,8,18,10,1,7,6,8,5,10,12,3,3,1,10,8,11,4,14,2,8,15,2,11,9,11,14,9,1,10,14
2002294344,,- -,-,,Extremo,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0 R$,,Muito Forte,Bastante Forte,BRA,,175 cm,Bastante Ambicioso,-,-,1-5,1-2,15,11-14,15,1-5,5-8,12,6,1,2-6,1-2,4,3-7,2-6,7,5,1-6,12,6,1-5,4,8,2,10,8,12,1-4,3-7,3-7,8-11,1-3,1-5,2,5,1-3,1-5,5,1-3,4,7,5,10,9,1-4,12,4
2000205875,For,- -,-,,Ponta-de-Lança,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ITA,,177 cm,,-,-,-,-,11-17,-,-,-,-,-,-,4-12,-,-,-,-,-,-,-,-,-,-,-,9-19,1-11,4-12,-,2-8,6-14,-,-,-,-,-,-,-,4-10,-,-,9-17,-,3-11,-,1-9,13-20,-,-,4-12,1-9
2002293346,,- -,-,,Construtor de Jogo Avançado,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0 R$,,Razoável,Muito Forte,BRA,,160 cm,Equilibrado,-,-,1-5,1-2,10,4-8,15,1-4,3-7,12,3,8,2-7,1-2,8,1-4,2-7,4,7,1-5,14,11,1-4,6,15,4,12,1,6,1-6,1-3,6-9,6-11,11-15,3-8,4,7,1-2,4-8,8,1-5,10,8,9,13,8,1-4,7,10
2002298860,,- -,-,,Médio Recuperador de Bolas,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0 R$,,Bastante Forte,Muito Forte,BRA,,184 cm,Equilibrado,-,-,1,2-6,7,8-13,9,1-4,7-12,11,9,5,3-6,2-6,5,1-4,4-7,6,7,3-7,10,5,1-3,9,4,5,10,12,11,3-6,1-3,2-6,5-8,8-13,5-8,3,5,1-3,4-9,7,2-7,5,11,5,11,16,1-4,11,6
2002298863,,- -,-,,Extremo invertido,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5m R$ - 35m R$,,Razoável,Muito Forte,BRA,,168 cm,Pouco Determinado,-,-,2-5,1-4,12,9-13,6,1-4,7-11,13,16,3,3-8,1-4,8,1-3,6-11,6,6,2-5,4,4,2-7,10,14,2,12,5,9,1-3,1-2,1-2,8-12,5-9,2-7,4,14,3-7,2-6,9,1-4,7,8,12,9,14,1-6,10,7
2002298932,,- -,-,,Médio Defensivo,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0 R$,,Razoável,Muito Forte,BRA,,174 cm,Bastante Profissional,-,-,2-6,1-2,9,8,12,1-3,5-9,13,15,3,1-5,1-4,8-11,1-3,5-10,6,7-10,9,11,15,1-4,5,6,7,5,9,7,2-7,1-4,1-4,2,6-10,3-8,1-4,12,1,9,7,3-7,6,9,2-6,7,10,1-4,5,7
2002298943,For,- -,-,,Extremo,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0 R$,,Muito Forte,Razoável,BRA,,185 cm,Acomodado,-,-,1-6,1,11,9-12,7,1-6,8-11,8,5,5,2-6,1-2,5,1-5,1-5,9,5,1-6,2,6,1-3,9,7,2,13,12,11,1-3,1-5,4-8,1-4,1-4,1-3,5,12,1-3,1-2,9,1-4,4,6,11,13,15,1-5,11,4
2000142187,For,- -,-,,Médio Centro,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,171 cm,,-,-,-,-,3-12,-,-,-,-,-,-,6-13,-,-,-,-,-,-,-,-,-,-,-,2-9,7-16,2-8,-,4-10,4-12,-,-,-,-,-,-,-,2-11,-,-,10-16,-,5-13,-,9-18,8-16,-,-,11-18,14-20
2000243669,Emp,- -,-,,Médio Centro,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,URU,,185 cm,,-,-,-,-,-,-,4-11,-,-,-,-,2-8,-,-,-,-,-,-,-,9-15,-,-,-,-,-,1-9,4-13,10-19,9-15,-,-,-,-,-,-,-,6-13,-,-,5-14,-,7-13,5-11,-,10-16,4-10,-,-,10-16
2002293407,,- -,-,,Extremo,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0 R$,,Bastante Forte,Muito Forte,BRA,,170 cm,Bastante Ambicioso,-,-,1,1-5,12,8-13,8,1-3,1-5,13,3,1,2-5,3-7,3,1-5,1-2,6,7,1,11,4,1-3,3,7,1,13,4,7,1-4,1-3,1-3,3-6,8-13,1-3,3,9,1-4,1-6,7,2-7,5,4,6,12,3,1-3,13,4
2000099658,For,- -,-,,Médio Centro,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ITA,,184 cm,,-,-,-,-,-,-,4-13,-,-,-,-,2-10,-,-,-,-,-,-,-,7-15,-,-,-,-,-,6-12,3-12,4-13,6-12,-,-,-,-,-,-,-,12-20,-,-,9-15,-,1-6,2-8,-,8-14,9-17,-,-,6-14
2000026996,,- -,-,,Extremo,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90m R$ - 850m R$,,Muito Forte,Fraco,BRA,,165 cm,Equilibrado,-,-,1-3,1-4,12,13-15,15,2-4,5-7,11,14,6,6-8,1-4,9,1-4,7-9,12,11,7-9,13,5,1-2,12,12,9,14,9,13,3-5,1-4,3-6,9-11,5-7,4-6,8,12,1-3,5-7,11,1-2,6,11,12,10,8,1-3,12,7
2000219935,,- -,-,,Extremo,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,188 cm,,-,-,-,-,13-20,-,-,-,-,-,-,5-11,-,-,-,-,-,-,-,-,-,-,-,8-14,9-17,4-13,-,4-11,5-14,-,-,-,-,-,-,-,12-19,-,-,7-16,-,1-10,-,3-11,6-15,-,-,11-17,3-9
2000112960,,- -,-,,Pivô Ofensivo,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,169 cm,,-,-,-,-,7-15,-,-,-,-,-,-,1-7,-,-,-,-,-,-,-,-,-,-,-,8-14,9-15,1-7,-,4-11,6-15,-,-,-,-,-,-,-,8-16,-,-,7-14,-,6-15,-,4-10,11-20,-,-,2-11,5-14
2000147473,For,- -,-,,Médio Defensivo,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ITA,,169 cm,,-,-,-,-,-,-,2-8,-,-,-,-,3-12,-,-,-,-,-,-,-,10-19,-,-,-,-,-,4-11,1-9,4-12,6-13,-,-,-,-,-,-,-,8-14,-,-,8-15,-,1-7,2-9,-,1-8,11-20,-,-,6-15
2002264876,For,- -,-,,Médio Recuperador de Bolas,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,ITA,184 cm,,-,-,-,-,-,-,3-13,-,-,-,-,6-14,-,-,-,-,-,-,-,7-15,-,-,-,-,-,1-6,12-18,9-15,9-17,-,-,-,-,-,-,-,1-8,-,-,5-11,-,3-11,7-15,-,9-17,16-20,-,-,8-16
2002244005,For,- -,-,,Extremo,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,POL,ENG,176 cm,,-,-,-,-,9-17,-,-,-,-,-,-,1-5,-,-,-,-,-,-,-,-,-,-,-,3-9,4-12,2-12,-,1-5,1-10,-,-,-,-,-,-,-,9-17,-,-,6-16,-,1-5,-,5-13,5-15,-,-,9-15,1-6
2000091902,For,- -,-,,Mezzala,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ITA,,175 cm,,-,-,-,-,11-20,-,-,-,-,-,-,3-11,-,-,-,-,-,-,-,-,-,-,-,7-14,2-9,5-11,-,3-12,7-13,-,-,-,-,-,-,-,8-17,-,-,6-12,-,4-10,-,3-10,7-13,-,-,8-16,6-14
2000033505,For,- -,-,,Médio Centro,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,181 cm,,-,-,-,-,-,-,6-13,-,-,-,-,2-8,-,-,-,-,-,-,-,5-11,-,-,-,-,-,1-7,5-14,6-15,10-16,-,-,-,-,-,-,-,7-14,-,-,7-16,-,8-14,6-12,-,8-14,4-10,-,-,7-13
2002231233,For,- -,-,,Extremo invertido,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ECU,,166 cm,,-,-,-,-,7-13,-,-,-,-,-,-,1-2,-,-,-,-,-,-,-,-,-,-,-,1-10,1-9,1-5,-,1-4,9-17,-,-,-,-,-,-,-,2-8,-,-,3-11,-,1-9,-,1-9,11-19,-,-,3-11,1-4
2002052527,,- -,-,,Médio Ofensivo,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0 R$,,Bastante Forte,Muito Forte,BRA,,188 cm,Equilibrado,-,-,2-4,1-2,11,9-11,5,2-4,2-4,12,5,1,1-2,1-3,7,1-3,1-3,2,7,2-4,7,1,1-3,10,7,2,13,5,9,1-3,2-5,1-3,1-3,1-2,1-2,4,6,2-4,2-4,10,1-3,6,9,5,11,4,1,7,11
2000096396,,- -,-,,Médio Centro,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,175 cm,,-,-,-,-,-,-,5-11,-,-,-,-,5-14,-,-,-,-,-,-,-,8-17,-,-,-,-,-,6-13,3-11,1-9,3-10,-,-,-,-,-,-,-,11-17,-,-,14-20,-,1-5,4-11,-,7-14,11-20,-,-,9-18
2002227510,For,- -,-,,Extremo invertido,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ECU,,176 cm,,-,-,-,-,4-14,-,-,-,-,-,-,7-15,-,-,-,-,-,-,-,-,-,-,-,1-2,9-19,1-4,-,5-11,6-14,-,-,-,-,-,-,-,7-17,-,-,4-10,-,1-7,-,6-16,2-10,-,-,11-19,7-15
2002228226,For,- -,-,,Extremo,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ECU,,180 cm,,-,-,-,-,6-14,-,-,-,-,-,-,1-3,-,-,-,-,-,-,-,-,-,-,-,1-7,10-18,1-4,-,5-15,10-16,-,-,-,-,-,-,-,1-4,-,-,1-4,-,1-7,-,6-14,4-10,-,-,5-11,1-5
2000224569,,- -,-,,Pivô Ofensivo,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ARG,,186 cm,,-,-,-,-,7-15,-,-,-,-,-,-,5-11,-,-,-,-,-,-,-,-,-,-,-,10-18,11-19,1-9,-,9-19,7-13,-,-,-,-,-,-,-,6-14,-,-,6-16,-,8-14,-,8-16,10-16,-,-,8-14,9-15
2000241931,For,- -,-,,Médio Centro,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ITA,,175 cm,,-,-,-,-,4-14,-,-,-,-,-,-,3-11,-,-,-,-,-,-,-,-,-,-,-,1-5,4-14,1-6,-,1-7,4-12,-,-,-,-,-,-,-,4-14,-,-,9-15,-,5-13,-,6-16,8-16,-,-,11-19,8-16
19398819,Trn,- -,-,,Extremo invertido,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0 R$,,Fraco,Muito Forte,BRA,,174 cm,Equilibrado,-,0 R$,1-5,1-2,12,13-16,12,2-6,10-13,12,8,6,7-11,1-4,11,3-6,6-10,9,12,3-7,13,12,1-3,8,12,6,13,5,11,1-2,2-5,2-5,1-4,2-6,2-6,8,12,1-3,1-4,12,1-4,9,9,11,13,7,1-4,13,12
2000192285,For,- -,-,,Construtor de Jogo Avançado,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ENG,FRA,166 cm,,-,-,-,-,7-16,-,-,-,-,-,-,6-13,-,-,-,-,-,-,-,-,-,-,-,3-10,6-15,1-7,-,1-6,6-14,-,-,-,-,-,-,-,2-11,-,-,5-11,-,1-9,-,8-17,9-17,-,-,13-20,9-16
19409738,,- -,-,,Extremo invertido,23,0 (3),0,"0,00",-,-,-,-,0,"0,00",-,-,-,-,79%,-,-,-,-,-,-,-,-,-,100%,-,-,6.77,0 R$,,Razoável,Muito Forte,BRA,,175 cm,Bastante Determinado,-,-,1-3,2-4,13,12,12,1-2,8-10,11,8,8,6-9,1-3,8,1-3,6-9,10,8,6-8,15,7,1-2,9,10,5,11,7,12,2-5,1-2,8-10,5,6-8,5-8,4,10,1-2,7-9,10,2-4,8,11,10,10,10,1-3,13,10
2000187657,For,- -,-,,Extremo invertido,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ITA,GHA,180 cm,,-,-,-,-,12-19,-,-,-,-,-,-,4-10,-,-,-,-,-,-,-,-,-,-,-,3-9,5-13,7-16,-,2-9,4-13,-,-,-,-,-,-,-,7-14,-,-,7-16,-,1-8,-,4-12,2-11,-,-,10-16,5-11
2000178149,,- -,-,,Médio Centro,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Desconhecido,,-,-,ECU,,170 cm,,-,-,-,-,-,-,6-13,-,-,-,-,3-9,-,-,-,-,-,-,-,10-16,-,-,-,-,-,1-6,4-13,5-14,11-17,-,-,-,-,-,-,-,7-14,-,-,7-16,-,3-9,8-14,-,10-16,4-10,-,-,3-9
